Kingdom	Phylum	Class	Order	Family	Genus
asv13874	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Halobacteriovorax
asv13875	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA
asv13876	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	NA
asv13877	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea
asv13878	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
asv13879	Bacteria	Acidobacteriota	Subgroup_22	NA	NA	NA
asv13880	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	GTL1
asv13881	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Galbitalea
asv13882	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
asv13883	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	NA
asv13884	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aurantivirga
asv13885	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter
asv13886	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Lutibacter
asv13887	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10
asv13888	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
asv13889	Bacteria	Proteobacteria	NA	NA	NA	NA
asv13890	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Litorimonas
asv13891	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
asv13892	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum
asv13893	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	NA
asv13894	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
asv13895	Bacteria	Margulisbacteria	NA	NA	NA	NA
asv13896	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	Mycoplasma
asv13897	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
asv13898	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42
asv13899	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Planktomarina
asv13900	Bacteria	Proteobacteria	Gammaproteobacteria	OM182_clade	NA	NA
asv13901	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA
asv13902	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	NA	NA
asv13903	Bacteria	Proteobacteria	Gammaproteobacteria	OM182_clade	NA	NA
asv13904	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
asv13905	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
asv13906	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Candidatus_Xenolissoclinum
asv13907	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
asv13908	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Candidatus_Nitrososphaera
asv13909	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
asv13910	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales_fa	Fenollaria
asv13911	Bacteria	Margulisbacteria	NA	NA	NA	NA
asv13912	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
asv13913	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA
asv13914	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SM23-30	NA
asv13915	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	Candidatus_Obscuribacter
asv13916	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix
asv13917	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA
asv13918	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
asv13919	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Rhodothermaceae	NA
asv13920	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
asv13921	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	NA
asv13922	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	NA
asv13923	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula
asv13924	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermacoccaceae	Allobranchiibius
asv13925	Bacteria	Nitrospinota	P9X2b3D02	NA	NA	NA
asv13926	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Rhodothermaceae	NA
asv13927	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
asv13928	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
asv13929	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	AKAU3564_sediment_group	NA
asv13930	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage
asv13931	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium
asv13932	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Koribacteraceae	Candidatus_Koribacter
asv13933	Bacteria	WS1	NA	NA	NA	NA
asv13934	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula
asv13935	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula
asv13936	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	PHOS-HE36	NA
asv13937	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	NA
asv13938	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	NA	NA
asv13939	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
asv13940	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	NA
asv13941	Bacteria	Deinococcota	Deinococci	Deinococcales	Trueperaceae	Truepera
asv13942	Bacteria	Planctomycetota	vadinHA49	NA	NA	NA
asv13943	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
asv13944	Bacteria	Verrucomicrobiota	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	Lentisphaera
asv13945	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
asv13946	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
asv13947	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
asv13948	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	PRD18C08	NA
asv13949	Bacteria	Proteobacteria	NA	NA	NA	NA
asv13950	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA
asv13951	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
asv13952	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maritimimonas
asv13953	Bacteria	Planctomycetota	Pla3_lineage	NA	NA	NA
asv13954	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12_marine_group	NA
asv13955	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib
asv13956	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
asv13957	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Paraglaciecola
asv13958	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	NA
asv13959	Bacteria	Margulisbacteria	NA	NA	NA	NA
asv13960	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353_marine_group	NA	NA
asv13961	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	NA
asv13962	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales_fa	Anaerococcus
asv13963	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA
asv13964	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	NA
asv13965	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA
asv13966	Bacteria	Gemmatimonadota	BD2-11_terrestrial_group	NA	NA	NA
asv13967	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter
asv13968	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade
asv13969	Bacteria	Planctomycetota	NA	NA	NA	NA
asv13970	Bacteria	Acidobacteriota	Subgroup_22	NA	NA	NA
asv13971	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA
asv13972	Bacteria	Myxococcota	Myxococcia	Myxococcales	NA	NA
asv13973	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Anderseniella
asv13974	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	NA
asv13975	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
asv13976	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	NA
asv13977	Bacteria	Latescibacterota	NA	NA	NA	NA
asv13978	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Vicingus
asv13979	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	NA	NA
asv13980	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
asv13981	Bacteria	Planctomycetota	Phycisphaerae	CCM11a	NA	NA
asv13982	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	NA
asv13983	Bacteria	Chloroflexi	Gitt-GS-136	NA	NA	NA
asv13984	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Nitrosomonas
asv13985	Eukaryota	Arthropoda	Maxillopoda	Calanoida	NA	NA
asv13986	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
asv13987	Bacteria	Chloroflexi	TK17	NA	NA	NA
asv13988	Bacteria	Proteobacteria	Gammaproteobacteria	AT-s2-59	NA	NA
asv13989	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Gordonia
asv13990	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
asv13991	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Eudoraea
asv13992	Bacteria	Proteobacteria	NA	NA	NA	NA
asv13993	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	BD2-3	NA
asv13994	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
asv13995	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta
asv13996	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rubritepida
asv13997	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	NA
asv13998	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA
asv13999	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Pelagicoccus
asv14000	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
asv14001	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
asv14002	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Subdoligranulum
asv14003	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	NA	NA
asv14004	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
asv14005	Archaea	Thermoplasmatota	Thermoplasmata	Marine_Group_II	NA	NA
asv14006	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
asv14007	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
asv14008	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
asv14009	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA
asv14010	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	NA
asv14011	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA
asv14012	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	NA
asv14013	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage
asv14014	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
asv14015	Bacteria	Acidobacteriota	Subgroup_21	NA	NA	NA
asv14016	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
asv14017	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	NA	NA
asv14018	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	NA
asv14019	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium
asv14020	Bacteria	NB1-j	NA	NA	NA	NA
asv14021	Bacteria	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	Turneriella
asv14022	Bacteria	Latescibacterota	NA	NA	NA	NA
asv14023	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1
asv14024	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	NA	NA
asv14025	Bacteria	NB1-j	NA	NA	NA	NA
asv14026	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
asv14027	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4	NA
asv14028	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	NA
asv14029	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Fangia
asv14030	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
asv14031	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA011-D5	NA
asv14032	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
asv14033	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
asv14034	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	NA	NA
asv14035	Bacteria	Firmicutes	Clostridia	Clostridia_UCG-014	NA	NA
asv14036	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	NA	NA
asv14037	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Edaphobacter
asv14038	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
asv14039	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus
asv14040	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix
asv14041	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
asv14042	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
asv14043	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA
asv14044	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
asv14045	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
asv14046	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus_Cryptoprodotis
asv14047	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Lutibacter
asv14048	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Sumerlaeaceae	Sumerlaea
asv14049	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
asv14050	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
asv14051	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA
asv14052	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
asv14053	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
asv14054	Bacteria	Planctomycetota	vadinHA49	NA	NA	NA
asv14055	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
asv14056	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	NA
asv14057	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
asv14058	Bacteria	Latescibacterota	NA	NA	NA	NA
asv14059	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes_BD2-2	NA
asv14060	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	PHOS-HE36	NA
asv14061	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexales_fa	Pseudobacteriovorax
asv14062	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas
asv14063	Bacteria	Acidobacteriota	Subgroup_22	NA	NA	NA
asv14064	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
asv14065	Bacteria	Acidobacteriota	AT-s3-28	NA	NA	NA
asv14066	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	NA	NA
asv14067	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SM23-30	NA
asv14068	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulforhopalus
asv14069	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA
asv14070	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
asv14071	Bacteria	Verrucomicrobiota	NA	NA	NA	NA
asv14072	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA
asv14073	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
asv14074	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42
asv14075	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011	AR15
asv14076	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA
asv14077	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter
asv14078	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
asv14079	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA
asv14080	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage
asv14081	Bacteria	Myxococcota	Polyangia	Polyangiales	Eel-36e1D6	NA
asv14082	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Anderseniella
asv14083	Bacteria	Acidobacteriota	Subgroup_22	NA	NA	NA
asv14084	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus_Finniella
asv14085	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10
asv14086	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
asv14087	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Actibacterium
asv14088	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	NA	NA
asv14089	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
asv14090	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
asv14091	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	NA
asv14092	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella
asv14093	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
asv14094	Bacteria	Planctomycetota	OM190	NA	NA	NA
asv14095	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA
asv14096	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	NA
asv14097	Bacteria	Acidobacteriota	Subgroup_22	NA	NA	NA
asv14098	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Cephaloticoccus
asv14099	Bacteria	PAUC34f	NA	NA	NA	NA
asv14100	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
asv14101	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA
asv14102	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	NA
asv14103	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
asv14104	Bacteria	Firmicutes	Bacilli	Lactobacillales	Catellicoccaceae	Catellicoccus
asv14105	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA
asv14106	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA
asv14107	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
asv14108	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospira
asv14109	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella
asv14110	Bacteria	Planctomycetota	NA	NA	NA	NA
asv14111	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter
asv14112	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
asv14113	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella
asv14114	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353_marine_group	NA	NA
asv14115	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
asv14116	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
asv14117	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
asv14118	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
asv14119	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	FukuN18_freshwater_group
asv14120	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
asv14121	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Halobacteriovorax
asv14122	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
asv14123	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA
asv14124	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
asv14125	Bacteria	Margulisbacteria	NA	NA	NA	NA
asv14126	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
asv14127	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	Fuerstia
asv14128	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Varibaculum
asv14129	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
asv14130	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Yoonia-Loktanella
asv14131	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
asv14132	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA
asv14133	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Thiomicrorhabdus
asv14134	Bacteria	Gemmatimonadota	BD2-11_terrestrial_group	NA	NA	NA
asv14135	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
asv14136	Bacteria	Planctomycetota	NA	NA	NA	NA
asv14137	Bacteria	Acidobacteriota	Subgroup_22	NA	NA	NA
asv14138	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
asv14139	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
asv14140	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Kangiellaceae	Aliikangiella
asv14141	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
asv14142	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	AKAU3564_sediment_group	NA
asv14143	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
asv14144	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
asv14145	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Chlamydiaceae	NA
asv14146	Bacteria	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	Turneriella
asv14147	Bacteria	NB1-j	NA	NA	NA	NA
asv14148	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
asv14149	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Lutibacter
asv14150	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42
asv14151	Bacteria	Planctomycetota	OM190	NA	NA	NA
asv14152	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
asv14153	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
asv14154	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Psychrosphaera
asv14155	Bacteria	Latescibacterota	NA	NA	NA	NA
asv14156	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella
asv14157	Bacteria	Patescibacteria	Gracilibacteria	JGI_0000069-P22	NA	NA
asv14158	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	NA
asv14159	Bacteria	Proteobacteria	NA	NA	NA	NA
asv14160	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
